timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743787580429,218,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-49,text,true,,5048,623,23,23,https://petstore.octoperf.com/actions/Catalog.action,218,0,0
1743787577352,221,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-55,,true,,4689,1268,22,22,null,0,3079,0
1743787580431,221,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-55,text,true,,4689,1268,22,22,https://petstore.octoperf.com/actions/Order.action,221,0,0
1743787577332,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-64,,true,,230,997,22,22,null,0,3205,0
1743787580537,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-64,,true,,230,997,22,22,https://petstore.octoperf.com/actions/Account.action,217,0,0
1743787577265,221,Scn-1_Stp-06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-59,,true,,4812,664,22,22,null,0,3324,0
1743787580589,221,Scn-1_Stp-06_ClickOnAddToCart,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-59,text,true,,4812,664,22,22,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-3,221,0,0
1743787577274,640,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-70,,true,,5664,525,22,22,null,0,3032,426
1743787580306,640,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-70,text,true,,5664,525,22,22,https://petstore.octoperf.com/actions/Catalog.action,639,0,426
1743787577265,434,Scn-1_Stp-10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-48,,true,,5278,1255,22,22,null,0,3287,0
1743787580552,434,Scn-1_Stp-10_ClickOnSignOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-48,text,true,,5278,1255,22,22,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1743787580552,217,Scn-1_Stp-10_ClickOnSignOut-0,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-48,,true,,230,632,22,22,https://petstore.octoperf.com/actions/Account.action?signoff=,217,0,0
1743787580769,217,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-48,text,true,,5048,623,22,22,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1743787577453,218,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-67,,true,,4093,656,21,21,null,0,3346,0
1743787580799,218,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-67,text,true,,4093,656,21,21,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,218,0,0
1743787577366,424,Scn-1_Stp-10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-51,,true,,5278,1255,21,21,null,0,3306,0
1743787580672,424,Scn-1_Stp-10_ClickOnSignOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-51,text,true,,5278,1255,21,21,https://petstore.octoperf.com/actions/Catalog.action,211,0,0
1743787580672,211,Scn-1_Stp-10_ClickOnSignOut-0,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-51,,true,,230,632,21,21,https://petstore.octoperf.com/actions/Account.action?signoff=,211,0,0
1743787580883,213,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-51,text,true,,5048,623,21,21,https://petstore.octoperf.com/actions/Catalog.action,213,0,0
1743787577505,220,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-62,,true,,4256,662,20,20,null,0,3383,0
1743787580888,220,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-62,text,true,,4256,662,20,20,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,220,0,0
1743787577891,217,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-68,,true,,4093,656,20,20,null,0,3148,0
1743787581039,217,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-68,text,true,,4093,656,20,20,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,217,0,0
1743787577954,637,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-71,,true,,5664,525,20,20,null,0,3075,423
1743787581029,637,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-71,text,true,,5664,525,20,20,https://petstore.octoperf.com/actions/Catalog.action,637,0,423
1743787578292,211,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-65,,true,,230,999,20,20,null,0,3213,0
1743787581504,211,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-65,,true,,230,999,20,20,https://petstore.octoperf.com/actions/Account.action,211,0,0
1743787578182,428,Scn-1_Stp-10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-52,,true,,5278,1255,20,20,null,0,3382,0
1743787581564,428,Scn-1_Stp-10_ClickOnSignOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-52,text,true,,5278,1255,20,20,https://petstore.octoperf.com/actions/Catalog.action,214,0,0
1743787581564,214,Scn-1_Stp-10_ClickOnSignOut-0,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-52,,true,,230,632,20,20,https://petstore.octoperf.com/actions/Account.action?signoff=,214,0,0
1743787581778,214,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-52,text,true,,5048,623,20,20,https://petstore.octoperf.com/actions/Catalog.action,214,0,0
1743787579227,223,Scn-1_Stp-06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-60,,true,,4870,665,19,19,null,0,3202,0
1743787582429,223,Scn-1_Stp-06_ClickOnAddToCart,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-60,text,true,,4870,665,19,19,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-20,223,0,0
1743787579282,231,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-57,,true,,4745,1268,19,19,null,0,3348,0
1743787582629,231,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-57,text,true,,4745,1268,19,19,https://petstore.octoperf.com/actions/Order.action,231,0,0
1743787579584,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-66,,true,,230,1020,19,19,null,0,3136,0
1743787582720,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-66,,true,,230,1020,19,19,https://petstore.octoperf.com/actions/Account.action,212,0,0
1743787579604,436,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-56,,true,,4665,1268,19,19,null,0,3087,0
1743787582690,436,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-56,text,true,,4665,1268,19,19,https://petstore.octoperf.com/actions/Order.action,219,0,0
1743787579595,481,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-69,,true,,4097,656,19,19,null,0,3480,0
1743787583075,481,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-69,text,true,,4097,656,19,19,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,481,0,0
1743787580268,213,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-63,,true,,4022,662,19,19,null,0,3203,0
1743787583470,213,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-63,text,true,,4022,662,19,19,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,213,0,0
1743787580456,223,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-58,,true,,5561,644,19,19,null,0,3090,0
1743787583546,223,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-58,text,true,,5561,644,19,19,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,223,0,0
1743787580172,437,Scn-1_Stp-10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-53,,true,,5278,1255,19,19,null,0,3230,0
1743787583402,437,Scn-1_Stp-10_ClickOnSignOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-53,text,true,,5278,1255,19,19,https://petstore.octoperf.com/actions/Catalog.action,219,0,0
1743787583402,219,Scn-1_Stp-10_ClickOnSignOut-0,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-53,,true,,230,632,19,19,https://petstore.octoperf.com/actions/Account.action?signoff=,219,0,0
1743787583621,218,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-53,text,true,,5048,623,19,19,https://petstore.octoperf.com/actions/Catalog.action,218,0,0
1743787580348,220,Scn-1_Stp-06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-61,,true,,4813,665,18,18,null,0,3410,0
1743787583758,220,Scn-1_Stp-06_ClickOnAddToCart,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-61,text,true,,4813,665,18,18,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-21,220,0,0
1743787580358,433,Scn-1_Stp-10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-54,,true,,5278,1255,18,18,null,0,3306,0
1743787583664,433,Scn-1_Stp-10_ClickOnSignOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-54,text,true,,5278,1255,18,18,https://petstore.octoperf.com/actions/Catalog.action,216,0,0
1743787583664,216,Scn-1_Stp-10_ClickOnSignOut-0,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-54,,true,,230,632,18,18,https://petstore.octoperf.com/actions/Account.action?signoff=,216,0,0
1743787583880,217,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-54,text,true,,5048,623,18,18,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1743787580652,224,Scn-1_Stp-09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-55,,true,,5385,621,17,17,null,0,3254,0
1743787583906,224,Scn-1_Stp-09_ClickOnConfirm,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-55,text,true,,5385,621,17,17,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,224,0,0
1743787580811,218,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-59,,true,,5537,644,17,17,null,0,3199,0
1743787584010,218,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-59,text,true,,5537,644,17,17,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,218,0,0
1743787580763,222,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-64,,true,,4065,630,17,17,null,0,3354,0
1743787584116,222,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-64,text,true,,4065,630,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,222,0,0
1743787581108,222,Scn-1_Stp-06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-62,,true,,4811,665,17,17,null,0,3060,0
1743787584168,222,Scn-1_Stp-06_ClickOnAddToCart,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-62,text,true,,4811,665,17,17,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-20,222,0,0
1743787580946,215,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-70,,true,,4093,656,17,17,null,0,3383,0
1743787584329,215,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-70,text,true,,4093,656,17,17,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,215,0,0
1743787581017,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-67,,true,,230,997,17,17,null,0,3380,0
1743787584397,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-67,,true,,230,997,17,17,https://petstore.octoperf.com/actions/Account.action,217,0,0
1743787581262,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-68,,true,,230,999,17,17,null,0,3217,0
1743787584479,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-68,,true,,230,999,17,17,https://petstore.octoperf.com/actions/Account.action,217,0,0
1743787581774,213,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-65,,true,,4065,630,17,17,null,0,3123,0
1743787584896,213,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-65,text,true,,4065,630,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,213,0,0
1743787581667,478,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-71,,true,,4093,656,17,17,null,0,3126,0
1743787584793,478,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-71,text,true,,4093,656,17,17,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,478,0,0
1743787582652,218,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-60,,true,,5617,644,17,17,null,0,3300,0
1743787585951,218,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-60,text,true,,5617,644,17,17,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,218,0,0
1743787582932,217,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-66,,true,,4124,630,17,17,null,0,3183,0
1743787586115,217,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-66,text,true,,4124,630,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,217,0,0
1743787582861,221,Scn-1_Stp-09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-57,,true,,5447,621,17,17,null,0,3415,0
1743787586276,221,Scn-1_Stp-09_ClickOnConfirm,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-57,text,true,,5447,621,17,17,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,221,0,0
1743787583127,220,Scn-1_Stp-09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-56,,true,,5367,621,17,17,null,0,3169,0
1743787586296,220,Scn-1_Stp-09_ClickOnConfirm,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-56,text,true,,5367,621,17,17,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,220,0,0
1743787583556,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-69,,true,,230,1020,17,17,null,0,3202,0
1743787586758,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-69,,true,,230,1020,17,17,https://petstore.octoperf.com/actions/Account.action,217,0,0
1743787583777,220,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-58,,true,,4689,1268,17,17,null,0,3083,0
1743787586860,220,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-58,text,true,,4689,1268,17,17,https://petstore.octoperf.com/actions/Order.action,220,0,0
1743787583684,425,Scn-1_Stp-06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-63,,true,,4871,664,18,18,null,0,3217,0
1743787586901,425,Scn-1_Stp-06_ClickOnAddToCart,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-63,text,true,,4871,664,18,18,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-3,216,0,0
1743787583978,218,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-61,,true,,5561,644,18,18,null,0,3309,0
1743787587287,218,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-61,text,true,,5561,644,18,18,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,218,0,0
1743787584339,219,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-64,,true,,3963,662,18,18,null,0,3005,0
1743787587344,219,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-64,text,true,,3963,662,18,18,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,219,0,0
1743787584391,224,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-62,,true,,5537,644,18,18,null,0,3053,0
1743787587444,224,Scn-1_Stp-07_ClickOnProceedToCheckOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-62,text,true,,5537,644,18,18,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,224,0,0
1743787584273,218,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-59,,true,,4665,1268,18,18,null,0,3211,0
1743787587484,218,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-59,text,true,,4665,1268,18,18,https://petstore.octoperf.com/actions/Order.action,218,0,0
1743787584614,215,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-67,,true,,4065,630,18,18,null,0,3073,0
1743787587687,215,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-67,text,true,,4065,630,18,18,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,215,0,0
1743787584130,438,Scn-1_Stp-10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-55,,true,,5278,1255,18,18,null,0,3477,0
1743787587607,438,Scn-1_Stp-10_ClickOnSignOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-55,text,true,,5278,1255,18,18,https://petstore.octoperf.com/actions/Catalog.action,215,0,0
1743787587607,215,Scn-1_Stp-10_ClickOnSignOut-0,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-55,,true,,230,632,18,18,https://petstore.octoperf.com/actions/Account.action?signoff=,215,0,0
1743787587822,223,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-55,text,true,,5048,623,18,18,https://petstore.octoperf.com/actions/Catalog.action,223,0,0
1743787584544,210,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-70,,true,,230,997,17,17,null,0,3410,0
1743787587954,210,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-70,,true,,230,997,17,17,https://petstore.octoperf.com/actions/Account.action,210,0,0
1743787584696,222,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-68,,true,,4065,630,17,17,null,0,3460,0
1743787588156,222,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-68,text,true,,4065,630,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,222,0,0
1743787585277,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-71,,true,,230,999,17,17,null,0,3235,0
1743787588512,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-71,,true,,230,999,17,17,https://petstore.octoperf.com/actions/Account.action,212,0,0
1743787585110,214,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-65,,true,,4256,662,17,17,null,0,3497,0
1743787588607,214,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-65,text,true,,4256,662,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,214,0,0
1743787586332,215,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-66,,true,,4289,662,17,17,null,0,3144,0
1743787589475,215,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-66,text,true,,4289,662,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,214,0,0
1743787586170,218,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-60,,true,,4745,1268,17,17,null,0,3427,0
1743787589596,218,Scn-1_Stp-08_EnterPaymentDetailsAndClickPayment,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-60,text,true,,4745,1268,17,17,https://petstore.octoperf.com/actions/Order.action,218,0,0
1743787586497,432,Scn-1_Stp-10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-57,,true,,5278,1255,17,17,null,0,3042,0
1743787589538,432,Scn-1_Stp-10_ClickOnSignOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-57,text,true,,5278,1255,17,17,https://petstore.octoperf.com/actions/Catalog.action,215,0,0
1743787589538,215,Scn-1_Stp-10_ClickOnSignOut-0,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-57,,true,,230,632,17,17,https://petstore.octoperf.com/actions/Account.action?signoff=,215,0,0
1743787589753,217,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-57,text,true,,5048,623,17,17,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1743787586516,436,Scn-1_Stp-10_ClickOnSignOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-56,,true,,5278,1255,16,16,null,0,3255,0
1743787589770,436,Scn-1_Stp-10_ClickOnSignOut,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-56,text,true,,5278,1255,16,16,https://petstore.octoperf.com/actions/Catalog.action,218,0,0
1743787589770,218,Scn-1_Stp-10_ClickOnSignOut-0,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-56,,true,,230,632,16,16,https://petstore.octoperf.com/actions/Account.action?signoff=,218,0,0
1743787589988,218,Scn-1_Stp-10_ClickOnSignOut-1,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-56,text,true,,5048,623,16,16,https://petstore.octoperf.com/actions/Catalog.action,218,0,0
1743787587080,222,Scn-1_Stp-09_ClickOnConfirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-58,,true,,5385,621,15,15,null,0,3006,0
